master_id,temp_acc_year,acc_year/id,date_from,assess_year/id,name,wakf_id/id,line_1,line_2,line_3
2417,,__export__.account_fiscalyear_55,1/23/2014,__export__.account_fiscalyear_57,7934,__export__.res_partner_2419,,,
2418,,__export__.account_fiscalyear_56,3/11/2014,__export__.account_fiscalyear_57,6490,__export__.res_partner_2620,,,
2419,,__export__.account_fiscalyear_56,2/6/2014,__export__.account_fiscalyear_57,7934,__export__.res_partner_2419,,,
2420,,__export__.account_fiscalyear_56,10/23/2013,__export__.account_fiscalyear_57,7414,__export__.res_partner_8389,,,
2421,,__export__.account_fiscalyear_54,3/1/2012,__export__.account_fiscalyear_55,7927,__export__.res_partner_6049,,,
2422,,__export__.account_fiscalyear_55,5/10/2012,__export__.account_fiscalyear_56,7927,__export__.res_partner_6049,,,
2423,,__export__.account_fiscalyear_56,2/22/2014,__export__.account_fiscalyear_57,7927,__export__.res_partner_6049,,,
2424,1984-1983,,4/3/1995,__export__.account_fiscalyear_431,1251,__export__.res_partner_6232,,,
2425,,__export__.account_fiscalyear_43,2/1/2002,__export__.account_fiscalyear_45,1251,__export__.res_partner_6232,,,
2426,,__export__.account_fiscalyear_45,9/1/2002,__export__.account_fiscalyear_46,1251,__export__.res_partner_6232,,,
2427,,__export__.account_fiscalyear_53,1/25/2011,__export__.account_fiscalyear_54,1251,__export__.res_partner_6232,,,
2428,,__export__.account_fiscalyear_55,11/28/2012,__export__.account_fiscalyear_56,616,__export__.res_partner_8266,,,
2429,,__export__.account_fiscalyear_54,3/17/2012,__export__.account_fiscalyear_55,6362,__export__.res_partner_7664,,,
2430,,__export__.account_fiscalyear_55,10/22/2013,__export__.account_fiscalyear_57,6362,__export__.res_partner_7664,,,
2431,,__export__.account_fiscalyear_56,10/22/2013,__export__.account_fiscalyear_57,6362,__export__.res_partner_7664,,,
2432,,__export__.account_fiscalyear_54,4/24/2013,__export__.account_fiscalyear_57,8170,__export__.res_partner_4403,,,
2433,,__export__.account_fiscalyear_55,4/24/2013,__export__.account_fiscalyear_57,8170,__export__.res_partner_4403,,,
2434,,__export__.account_fiscalyear_55,5/23/2012,__export__.account_fiscalyear_56,932,__export__.res_partner_4203,,,
2435,,__export__.account_fiscalyear_56,4/16/2013,__export__.account_fiscalyear_57,932,__export__.res_partner_4203,,,
2436,,__export__.account_fiscalyear_48,10/12/2012,__export__.account_fiscalyear_56,4044,__export__.res_partner_2723,,,
2437,,__export__.account_fiscalyear_49,10/12/2012,__export__.account_fiscalyear_56,4044,__export__.res_partner_2723,,,
2438,,__export__.account_fiscalyear_50,10/12/2012,__export__.account_fiscalyear_56,4044,__export__.res_partner_2723,,,
2439,,__export__.account_fiscalyear_51,10/12/2012,__export__.account_fiscalyear_56,4044,__export__.res_partner_2723,,,
2440,,__export__.account_fiscalyear_52,10/12/2012,__export__.account_fiscalyear_56,4044,__export__.res_partner_2723,,,
2441,,__export__.account_fiscalyear_53,10/12/2012,__export__.account_fiscalyear_56,4044,__export__.res_partner_2723,,,
2442,,__export__.account_fiscalyear_54,10/12/2012,__export__.account_fiscalyear_56,4044,__export__.res_partner_2723,,,
2443,,__export__.account_fiscalyear_55,11/20/2012,__export__.account_fiscalyear_56,4044,__export__.res_partner_2723,,,
2444,1975-1983,,3/31/1995,__export__.account_fiscalyear_430,822,__export__.res_partner_8313,,,
2445,,__export__.account_fiscalyear_53,12/2/2010,__export__.account_fiscalyear_54,822,__export__.res_partner_8313,,,
2446,,__export__.account_fiscalyear_55,5/31/2012,__export__.account_fiscalyear_56,7495,__export__.res_partner_8366,,,
2447,,__export__.account_fiscalyear_56,12/31/2013,__export__.account_fiscalyear_57,7495,__export__.res_partner_8366,,,
2448,,__export__.account_fiscalyear_55,6/15/2012,__export__.account_fiscalyear_56,6975,__export__.res_partner_5250,,,
2449,,__export__.account_fiscalyear_56,6/13/2013,__export__.account_fiscalyear_57,6975,__export__.res_partner_5250,,,
2450,,__export__.account_fiscalyear_49,6/7/2006,__export__.account_fiscalyear_50,6475,__export__.res_partner_157,,,
2451,,__export__.account_fiscalyear_50,6/1/2007,__export__.account_fiscalyear_51,6475,__export__.res_partner_157,,,
2452,,__export__.account_fiscalyear_51,10/16/2008,__export__.account_fiscalyear_52,6475,__export__.res_partner_157,,,
2453,,__export__.account_fiscalyear_54,12/29/2012,__export__.account_fiscalyear_56,4281,__export__.res_partner_1275,,,
2454,,__export__.account_fiscalyear_55,11/23/2013,__export__.account_fiscalyear_57,4281,__export__.res_partner_1275,,,
2455,,__export__.account_fiscalyear_44,4/1/2006,__export__.account_fiscalyear_50,6331,__export__.res_partner_877,,,
2456,,__export__.account_fiscalyear_45,4/1/2006,__export__.account_fiscalyear_50,6331,__export__.res_partner_877,,,
2457,,__export__.account_fiscalyear_46,4/1/2006,__export__.account_fiscalyear_50,6331,__export__.res_partner_877,,,
2458,,__export__.account_fiscalyear_47,4/1/2006,__export__.account_fiscalyear_50,6331,__export__.res_partner_877,,,
2459,,__export__.account_fiscalyear_54,6/14/2013,__export__.account_fiscalyear_57,6331,__export__.res_partner_877,,,
2460,,__export__.account_fiscalyear_55,6/14/2013,__export__.account_fiscalyear_57,6331,__export__.res_partner_877,,,
2461,,__export__.account_fiscalyear_56,7/16/2013,__export__.account_fiscalyear_57,6331,__export__.res_partner_877,,,
2462,,__export__.account_fiscalyear_52,4/7/2014,__export__.account_fiscalyear_58,8334,,,,
2463,,__export__.account_fiscalyear_53,4/7/2014,__export__.account_fiscalyear_58,8334,,,,
2464,,__export__.account_fiscalyear_54,4/7/2014,__export__.account_fiscalyear_58,8334,,,,
2465,,__export__.account_fiscalyear_55,4/7/2014,__export__.account_fiscalyear_58,8334,,,,
2466,,__export__.account_fiscalyear_56,4/7/2014,__export__.account_fiscalyear_58,8334,,,,
2467,,__export__.account_fiscalyear_54,6/22/2011,__export__.account_fiscalyear_55,43,__export__.res_partner_1073,,,
2468,,__export__.account_fiscalyear_55,10/3/2013,__export__.account_fiscalyear_57,43,__export__.res_partner_1073,,,
2469,,__export__.account_fiscalyear_56,10/3/2013,__export__.account_fiscalyear_57,43,__export__.res_partner_1073,,,
2470,1981-1984,,3/31/1995,__export__.account_fiscalyear_430,525,__export__.res_partner_451,,,
2471,,__export__.account_fiscalyear_55,10/5/2012,__export__.account_fiscalyear_56,6452,__export__.res_partner_6305,,,
2472,,__export__.account_fiscalyear_56,8/1/2013,__export__.account_fiscalyear_57,6452,__export__.res_partner_6305,,,
2473,,__export__.account_fiscalyear_54,7/16/2012,__export__.account_fiscalyear_56,1038,__export__.res_partner_6523,,,
2474,,__export__.account_fiscalyear_55,2/13/2013,__export__.account_fiscalyear_56,1038,__export__.res_partner_6523,,,
2475,,__export__.account_fiscalyear_55,11/12/2012,__export__.account_fiscalyear_56,525,__export__.res_partner_451,,,
2476,,__export__.account_fiscalyear_56,1/16/2014,__export__.account_fiscalyear_57,1038,__export__.res_partner_6523,,,
2477,,__export__.account_fiscalyear_56,7/16/2013,__export__.account_fiscalyear_57,525,__export__.res_partner_451,,,
2478,,__export__.account_fiscalyear_55,9/11/2012,__export__.account_fiscalyear_56,1150,__export__.res_partner_1673,,,
2479,1980-1991,,3/31/1995,__export__.account_fiscalyear_430,1150,__export__.res_partner_1673,,,
2480,,__export__.account_fiscalyear_44,9/29/2002,__export__.account_fiscalyear_46,1150,__export__.res_partner_1673,,,
2481,,__export__.account_fiscalyear_45,9/29/2002,__export__.account_fiscalyear_46,1150,__export__.res_partner_1673,,,
2482,,__export__.account_fiscalyear_55,11/12/2012,__export__.account_fiscalyear_56,527,__export__.res_partner_1661,,,
2483,,__export__.account_fiscalyear_56,12/5/2013,__export__.account_fiscalyear_57,527,__export__.res_partner_1661,,,
2484,,__export__.account_fiscalyear_40,11/20/2000,__export__.account_fiscalyear_44,542,__export__.res_partner_1923,,,
2485,,__export__.account_fiscalyear_41,11/20/2000,__export__.account_fiscalyear_44,542,__export__.res_partner_1923,,,
2486,,__export__.account_fiscalyear_42,11/20/2000,__export__.account_fiscalyear_44,542,__export__.res_partner_1923,,,
2487,,__export__.account_fiscalyear_43,10/1/2001,__export__.account_fiscalyear_45,542,__export__.res_partner_1923,,,
2488,,__export__.account_fiscalyear_44,10/1/2001,__export__.account_fiscalyear_45,542,__export__.res_partner_1923,,,
2489,,__export__.account_fiscalyear_53,7/13/2010,__export__.account_fiscalyear_54,1150,__export__.res_partner_1673,,,
2490,,__export__.account_fiscalyear_55,11/29/2012,__export__.account_fiscalyear_56,542,__export__.res_partner_1923,,,
2491,,__export__.account_fiscalyear_54,7/11/2011,__export__.account_fiscalyear_55,1150,__export__.res_partner_1673,,,
2492,,__export__.account_fiscalyear_56,7/27/2013,__export__.account_fiscalyear_57,542,__export__.res_partner_1923,,,
2493,,__export__.account_fiscalyear_48,6/8/2006,__export__.account_fiscalyear_50,965,__export__.res_partner_5191,,,
2494,,__export__.account_fiscalyear_49,9/24/2007,__export__.account_fiscalyear_51,965,__export__.res_partner_5191,,,
2495,,__export__.account_fiscalyear_50,7/15/2008,__export__.account_fiscalyear_52,965,__export__.res_partner_5191,,,
2496,,__export__.account_fiscalyear_51,3/8/2009,__export__.account_fiscalyear_52,965,__export__.res_partner_5191,,,
2497,,__export__.account_fiscalyear_47,12/10/2005,__export__.account_fiscalyear_49,965,__export__.res_partner_5191,,,
2498,1991-1993,,3/30/1995,__export__.account_fiscalyear_430,687,__export__.res_partner_667,,,
2499,,__export__.account_fiscalyear_54,2/1/2012,__export__.account_fiscalyear_55,965,__export__.res_partner_5191,,,
2500,,__export__.account_fiscalyear_55,3/18/2014,__export__.account_fiscalyear_57,6385,__export__.res_partner_7466,,,
2501,,__export__.account_fiscalyear_55,6/18/2013,__export__.account_fiscalyear_57,965,__export__.res_partner_5191,,,
2502,,__export__.account_fiscalyear_56,3/18/2014,__export__.account_fiscalyear_57,6385,__export__.res_partner_7466,,,
2503,,__export__.account_fiscalyear_53,3/12/2014,__export__.account_fiscalyear_57,8338,,,,
2504,,__export__.account_fiscalyear_54,3/12/2014,__export__.account_fiscalyear_57,8338,,,,
2505,,__export__.account_fiscalyear_55,3/12/2014,__export__.account_fiscalyear_57,8338,,,,
2506,,__export__.account_fiscalyear_56,3/12/2014,__export__.account_fiscalyear_57,8338,,,,
2507,,__export__.account_fiscalyear_42,12/11/2013,__export__.account_fiscalyear_57,6187,__export__.res_partner_8197,,,
2508,,__export__.account_fiscalyear_43,12/11/2013,__export__.account_fiscalyear_57,6187,__export__.res_partner_8197,,,
2509,,__export__.account_fiscalyear_44,12/11/2013,__export__.account_fiscalyear_57,6187,__export__.res_partner_8197,,,
2510,,__export__.account_fiscalyear_45,12/11/2013,__export__.account_fiscalyear_57,6187,__export__.res_partner_8197,,,
2511,,__export__.account_fiscalyear_46,12/11/2013,__export__.account_fiscalyear_57,6187,__export__.res_partner_8197,,,
2512,,__export__.account_fiscalyear_47,12/11/2013,__export__.account_fiscalyear_57,6187,__export__.res_partner_8197,,,
2513,,__export__.account_fiscalyear_48,12/11/2013,__export__.account_fiscalyear_57,6187,__export__.res_partner_8197,,,
2514,,__export__.account_fiscalyear_49,12/11/2013,__export__.account_fiscalyear_57,6187,__export__.res_partner_8197,,,
2515,,__export__.account_fiscalyear_50,12/11/2013,__export__.account_fiscalyear_57,6187,__export__.res_partner_8197,,,
2516,,__export__.account_fiscalyear_431,4/3/1996,__export__.account_fiscalyear_40,6622,__export__.res_partner_7154,,,
2517,,__export__.account_fiscalyear_40,4/3/1997,__export__.account_fiscalyear_41,6622,__export__.res_partner_7154,,,
2518,,__export__.account_fiscalyear_42,8/16/1999,__export__.account_fiscalyear_43,6622,__export__.res_partner_7154,,,
2519,,__export__.account_fiscalyear_54,2/4/2012,__export__.account_fiscalyear_55,6622,__export__.res_partner_7154,,,
2520,,__export__.account_fiscalyear_50,6/19/2013,__export__.account_fiscalyear_57,657,__export__.res_partner_5097,,,
2521,,__export__.account_fiscalyear_51,6/19/2013,__export__.account_fiscalyear_57,657,__export__.res_partner_5097,,,
2522,,__export__.account_fiscalyear_52,6/19/2013,__export__.account_fiscalyear_57,657,__export__.res_partner_5097,,,
2523,,__export__.account_fiscalyear_53,6/19/2013,__export__.account_fiscalyear_57,657,__export__.res_partner_5097,,,
2524,,__export__.account_fiscalyear_54,6/19/2013,__export__.account_fiscalyear_57,657,__export__.res_partner_5097,,,
2525,,__export__.account_fiscalyear_55,6/19/2013,__export__.account_fiscalyear_57,657,__export__.res_partner_5097,,,
2526,,__export__.account_fiscalyear_56,6/19/2013,__export__.account_fiscalyear_57,657,__export__.res_partner_5097,,,
2527,,__export__.account_fiscalyear_49,5/31/2007,__export__.account_fiscalyear_51,7396,__export__.res_partner_5757,,,
2528,,__export__.account_fiscalyear_51,11/17/2009,__export__.account_fiscalyear_53,7396,__export__.res_partner_5757,,,
2529,,__export__.account_fiscalyear_52,11/17/2009,__export__.account_fiscalyear_53,7396,__export__.res_partner_5757,,,
2530,,__export__.account_fiscalyear_56,2/18/2014,__export__.account_fiscalyear_57,6369,__export__.res_partner_2832,,,
2531,,__export__.account_fiscalyear_55,4/25/2013,__export__.account_fiscalyear_57,6576,__export__.res_partner_8511,,,
2532,,__export__.account_fiscalyear_56,5/18/2013,__export__.account_fiscalyear_57,6576,__export__.res_partner_8511,,,
2533,,__export__.account_fiscalyear_51,6/8/2009,__export__.account_fiscalyear_53,585,__export__.res_partner_4000,,,
2534,,__export__.account_fiscalyear_52,6/8/2009,__export__.account_fiscalyear_53,585,__export__.res_partner_4000,,,
2535,,__export__.account_fiscalyear_53,6/11/2010,__export__.account_fiscalyear_54,585,__export__.res_partner_4000,,,
2536,,__export__.account_fiscalyear_55,7/10/2012,__export__.account_fiscalyear_56,6733,__export__.res_partner_7919,,,
2537,,__export__.account_fiscalyear_53,1/18/2013,__export__.account_fiscalyear_56,7900,__export__.res_partner_7931,,,
2538,,__export__.account_fiscalyear_55,1/18/2013,__export__.account_fiscalyear_56,7900,__export__.res_partner_7931,,,
2539,,__export__.account_fiscalyear_56,12/9/2013,__export__.account_fiscalyear_57,7900,__export__.res_partner_7931,,,
2540,,__export__.account_fiscalyear_54,4/12/2011,__export__.account_fiscalyear_55,6613,__export__.res_partner_3558,,,
2541,,__export__.account_fiscalyear_40,11/23/2002,__export__.account_fiscalyear_46,6614,__export__.res_partner_592,,,
2542,,__export__.account_fiscalyear_41,11/23/2002,__export__.account_fiscalyear_46,6614,__export__.res_partner_592,,,
2543,,__export__.account_fiscalyear_54,4/23/2012,__export__.account_fiscalyear_56,6623,__export__.res_partner_4352,,,
2544,,__export__.account_fiscalyear_52,1/1/2014,__export__.account_fiscalyear_57,6669,__export__.res_partner_3373,,,
2545,,__export__.account_fiscalyear_53,1/1/2014,__export__.account_fiscalyear_57,6669,__export__.res_partner_3373,,,
2546,,__export__.account_fiscalyear_54,1/1/2014,__export__.account_fiscalyear_57,6669,__export__.res_partner_3373,,,
2547,,__export__.account_fiscalyear_55,1/1/2014,__export__.account_fiscalyear_57,6669,__export__.res_partner_3373,,,
2548,,__export__.account_fiscalyear_56,1/1/2014,__export__.account_fiscalyear_57,6669,__export__.res_partner_3373,,,
2549,,__export__.account_fiscalyear_55,5/11/2012,__export__.account_fiscalyear_56,6670,__export__.res_partner_2292,,,
2550,1969-1972,,4/3/1995,__export__.account_fiscalyear_431,4307,__export__.res_partner_6537,,,
2551,,__export__.account_fiscalyear_55,10/6/2012,__export__.account_fiscalyear_56,4307,__export__.res_partner_6537,,,
2552,,__export__.account_fiscalyear_53,12/1/2010,__export__.account_fiscalyear_54,7823,__export__.res_partner_4122,,,
2553,,__export__.account_fiscalyear_54,7/20/2011,__export__.account_fiscalyear_54,573,__export__.res_partner_1306,,,
2554,,__export__.account_fiscalyear_54,6/3/2011,__export__.account_fiscalyear_55,1198,__export__.res_partner_852,,,
2555,,__export__.account_fiscalyear_53,5/5/2010,__export__.account_fiscalyear_54,6595,__export__.res_partner_386,,,
2556,,__export__.account_fiscalyear_54,4/30/2011,__export__.account_fiscalyear_55,6595,__export__.res_partner_386,,,
2557,,__export__.account_fiscalyear_431,10/9/1996,__export__.account_fiscalyear_40,947,__export__.res_partner_5010,,,
2558,1979-1986,,3/31/1995,__export__.account_fiscalyear_430,4098,__export__.res_partner_1989,,,
2559,,__export__.account_fiscalyear_53,8/8/2012,__export__.account_fiscalyear_56,2292,__export__.res_partner_6888,,,
2560,,__export__.account_fiscalyear_55,6/12/2012,__export__.account_fiscalyear_56,7818,__export__.res_partner_611,,,
2561,,__export__.account_fiscalyear_56,5/7/2013,__export__.account_fiscalyear_57,7818,__export__.res_partner_611,,,
2562,,__export__.account_fiscalyear_49,10/25/2007,__export__.account_fiscalyear_51,946,__export__.res_partner_47,,,
2563,,__export__.account_fiscalyear_50,3/22/2008,__export__.account_fiscalyear_51,676,__export__.res_partner_4413,,,
